document_id,title,document_type,department,region,version,status,effective_date,expiry_date,path,sha256,trap_tag,confidentiality
NRG-SOP-GOLD-0427,Cloud Operations Procedure — Georgia #427,procedure,Cloud Operations,Georgia,1.0,approved,2026-02-23,,raw/2026/procedures/427-procedure-georgia.md,dcb277dcf4799ccdd1772dc1806039de83bbd51a010960aee1135142e87fcf15,,internal
NRG-RPT-GOLD-0428,Customer Experience Report — Arizona #428,report,Customer Experience,Arizona,1.0,approved,2026-03-24,,raw/2026/reports/428-report-arizona.md,8b2a964c111b3cb59d46d80c3a96422132b8e201790b2d03a5bba0c7d00d8a27,,internal
NRG-RBK-GOLD-0429,Legal Runbook — Colorado #429,runbook,Legal,Colorado,1.0,approved,2026-04-25,,raw/2026/runbooks/429-runbook-colorado.md,49e85348b1f3a8389698d22fdda1ade11f111584573131fd4f5a1df769a0a9f4,,internal
NRG-MAN-GOLD-0430,Merchandising Manual — California #430,manual,Merchandising,California,1.0,approved,2026-05-26,,raw/2026/manuals/430-manual-california.md,948329c79f3f3e077f0f0173c6d4722e1197f895d14c2c34ee02c3ae6f2196bc,,internal
NRG-ANN-GOLD-0431,Marketing Store Announcement — Texas #431,store_announcement,Marketing,Texas,1.0,approved,2026-06-27,,raw/2026/announcements/431-store_announcement-texas.md,4ae9386e38949011d44cf87c5528697197d215a270b1a6ee3435dcf3da1183c3,,internal
NRG-POL-GOLD-0432,Store Operations Policy — New York #432,policy,Store Operations,New York,1.0,approved,2026-01-01,,raw/2026/policies/432-policy-new-york.md,4c9c32cd9bc383ca3b35fe2b3f4c1e260a1332dad3f59c1d5b21a913034621a7,,internal
NRG-SOP-GOLD-0433,Compliance Procedure — Florida #433,procedure,Compliance,Florida,1.0,approved,2026-02-02,,raw/2026/procedures/433-procedure-florida.md,91c178d5519dfabe5f505500d66da0c4cacddc2c6385e39ad032b3919464e426,,internal
NRG-RPT-GOLD-0434,Sales Report — North Carolina #434,report,Sales,North Carolina,1.0,approved,2026-03-03,,raw/2026/reports/434-report-north-carolina.md,f48c547d8d31fcb2813e3f0e6d051385917bc9ea19ad4759ad5461451a0d679b,,internal
NRG-RBK-GOLD-0435,Supply Chain Runbook — Illinois #435,runbook,Supply Chain,Illinois,1.0,approved,2026-04-04,,raw/2026/runbooks/435-runbook-illinois.md,0431d10f0687c5225a26b8bed5e0c0e7b2956079ff0fb027ec9a15a08799a933,,internal
NRG-MAN-GOLD-0436,Procurement Manual — Washington #436,manual,Procurement,Washington,1.0,approved,2026-05-05,,raw/2026/manuals/436-manual-washington.md,f0993de95e008c2d899f3bf316bdf502ff1a2541059f7f8ed95c414d6e10b9a6,,internal
NRG-ANN-GOLD-0437,Finance Store Announcement — Georgia #437,store_announcement,Finance,Georgia,1.0,approved,2026-06-06,,raw/2026/announcements/437-store_announcement-georgia.md,194feca5d27eda830584b43b0c71206761d72a1cb3bc582644984d9d3db68053,,internal
NRG-POL-GOLD-0438,HR Policy — Arizona #438,policy,HR,Arizona,1.0,approved,2026-01-07,,raw/2026/policies/438-policy-arizona.md,eef54c1de23a6bcb687619ced4570f87743642d2bf03add735f8d283b627624e,,internal
NRG-SOP-GOLD-0439,Information Security Procedure — Colorado #439,procedure,Information Security,Colorado,1.0,approved,2026-02-08,,raw/2026/procedures/439-procedure-colorado.md,5ca952ecf4df2c88c19aeea66d4886582ee4ab9eea6c139039bb391dbb3e6e08,,internal
NRG-RPT-GOLD-0440,Data Engineering Report — California #440,report,Data Engineering,California,1.0,approved,2026-03-09,,raw/2026/reports/440-report-california.md,54bbbf21bea4f83841218887346a77e5711e08e9f04b01a602da7a55dd5d2574,,internal
NRG-RBK-GOLD-0441,Cloud Operations Runbook — Texas #441,runbook,Cloud Operations,Texas,1.0,approved,2026-04-10,,raw/2026/runbooks/441-runbook-texas.md,928942c8beefff928d8aef4b4f6e807e2a83c1033ac117e0e12722ec682cf314,,internal
NRG-MAN-GOLD-0442,Customer Experience Manual — New York #442,manual,Customer Experience,New York,1.0,approved,2026-05-11,,raw/2026/manuals/442-manual-new-york.md,eef6db5da8b118094681495669fb0a5cc4be8dbfd11ef8189d86462531e209fd,,internal
NRG-ANN-GOLD-0443,Legal Store Announcement — Florida #443,store_announcement,Legal,Florida,1.0,approved,2026-06-12,,raw/2026/announcements/443-store_announcement-florida.md,53cf2949a119728120268c3e5449194975f2c1064d890bfc13234dd39e666470,,internal
NRG-POL-GOLD-0444,Merchandising Policy — North Carolina #444,policy,Merchandising,North Carolina,1.0,approved,2026-01-13,,raw/2026/policies/444-policy-north-carolina.md,4ea56d1a79c6b2fe5d66bd425244f7e86946cdf6752ff7a28c11a050931d4d49,,internal
NRG-SOP-GOLD-0445,Marketing Procedure — Illinois #445,procedure,Marketing,Illinois,1.0,approved,2026-02-14,,raw/2026/procedures/445-procedure-illinois.md,b1ca7f4d09b6a0cbe11bcabf27a90a5d7c64be6e2e8785a58add9d01d26e345e,,internal
NRG-RPT-GOLD-0446,Store Operations Report — Washington #446,report,Store Operations,Washington,1.0,approved,2026-03-15,,raw/2026/reports/446-report-washington.md,4ef7dc0d47f6b3549f53fd0ce3f46f642bfd4865af0b50781bb238956ade4a18,,internal
NRG-RBK-GOLD-0447,Compliance Runbook — Georgia #447,runbook,Compliance,Georgia,1.0,approved,2026-04-16,,raw/2026/runbooks/447-runbook-georgia.md,5945ab58b837996843f5b9d453e702f7fbba87796cf50a6cbb8b4dc4ed97e91e,,internal
NRG-MAN-GOLD-0448,Sales Manual — Arizona #448,manual,Sales,Arizona,1.0,approved,2026-05-17,,raw/2026/manuals/448-manual-arizona.md,0614ed094b6b0cd5bfefce5e04a51cdf7d9576f4f8c09e5dcefcadc4fbcf90cc,,internal
NRG-ANN-GOLD-0449,Supply Chain Store Announcement — Colorado #449,store_announcement,Supply Chain,Colorado,1.0,approved,2026-06-18,,raw/2026/announcements/449-store_announcement-colorado.md,b2945a6e598152cc7ebbf774e5aca19ed8aa940052040493e8797d355a531a90,,internal
NRG-POL-GOLD-0450,Procurement Policy — California #450,policy,Procurement,California,1.0,approved,2026-01-19,,raw/2026/policies/450-policy-california.md,ec90ad09c4d224c4518325826dc7415cfeae6af2ba1dd2806ad53b62c2a9e3d3,,internal
NRG-SOP-GOLD-0451,Finance Procedure — Texas #451,procedure,Finance,Texas,1.0,approved,2026-02-20,,raw/2026/procedures/451-procedure-texas.md,dd6d6071a502b53db4cad0db76808524ee571c38ee54ac5787a001ee88d186fa,,internal
NRG-RPT-GOLD-0452,HR Report — New York #452,report,HR,New York,1.0,approved,2026-03-21,,raw/2026/reports/452-report-new-york.md,59668e4e517b3d06fff877e8824fd768a119e9755a3a6b4807103ee3180644fd,,internal
NRG-RBK-GOLD-0453,Information Security Runbook — Florida #453,runbook,Information Security,Florida,1.0,approved,2026-04-22,,raw/2026/runbooks/453-runbook-florida.md,68b1397efd7fecc1ae9fc1a72be5005b7a741b1343f1e3c06de1d33bc54b230e,,internal
NRG-MAN-GOLD-0454,Data Engineering Manual — North Carolina #454,manual,Data Engineering,North Carolina,1.0,approved,2026-05-23,,raw/2026/manuals/454-manual-north-carolina.md,938603920e751b58a230038d16bc23f0e6ffb0cc7205425fd67a90351a82e620,,internal
NRG-ANN-GOLD-0455,Cloud Operations Store Announcement — Illinois #455,store_announcement,Cloud Operations,Illinois,1.0,approved,2026-06-24,,raw/2026/announcements/455-store_announcement-illinois.md,a347547508c369398777e81e41d239e94035aa04e05bfa54d2e7d614fa9a04b7,,internal
NRG-POL-GOLD-0456,Customer Experience Policy — Washington #456,policy,Customer Experience,Washington,1.0,approved,2026-01-25,,raw/2026/policies/456-policy-washington.md,406b67b25d96c56b2af44600b05f4790c1425254b96a9676d29562c7bc0e8c76,,internal
NRG-SOP-GOLD-0457,Legal Procedure — Georgia #457,procedure,Legal,Georgia,1.0,approved,2026-02-26,,raw/2026/procedures/457-procedure-georgia.md,8e14b9981864ec45574203b0fbb32f2ce1acd5519f9104c12aa9ea4d0b6cfb31,,internal
NRG-RPT-GOLD-0458,Merchandising Report — Arizona #458,report,Merchandising,Arizona,1.0,approved,2026-03-27,,raw/2026/reports/458-report-arizona.md,449b439d9146f927213d6e91d75116417330f1e6c2af6784cbcf430bd67254ec,,internal
NRG-RBK-GOLD-0459,Marketing Runbook — Colorado #459,runbook,Marketing,Colorado,1.0,approved,2026-04-01,,raw/2026/runbooks/459-runbook-colorado.md,faf92362068a2709c60893621e70cd7180fd617a629d2a6a928639457ef7b26b,,internal
NRG-MAN-GOLD-0460,Store Operations Manual — California #460,manual,Store Operations,California,1.0,approved,2026-05-02,,raw/2026/manuals/460-manual-california.md,36792f34327cd0fe3584d679f39cd984f4f4a0c4b6fc8c26beb47724129e76b7,,internal
NRG-ANN-GOLD-0461,Compliance Store Announcement — Texas #461,store_announcement,Compliance,Texas,1.0,approved,2026-06-03,,raw/2026/announcements/461-store_announcement-texas.md,e315ccd71cf395f6b25fcb213f13b53ed5a239fc8bbf337859317f12b16e6cf1,,internal
NRG-POL-GOLD-0462,Sales Policy — New York #462,policy,Sales,New York,1.0,approved,2026-01-04,,raw/2026/policies/462-policy-new-york.md,53d8a3c9d6ab000522257d44f19bec169b92fe222e70badf527539d6805dc578,,internal
NRG-SOP-GOLD-0463,Supply Chain Procedure — Florida #463,procedure,Supply Chain,Florida,1.0,approved,2026-02-05,,raw/2026/procedures/463-procedure-florida.md,e8e1ecde7ef939b225631dc11a6d9652c1f28cb2418cad3bec3756aff4ee63a6,,internal
NRG-RPT-GOLD-0464,Procurement Report — North Carolina #464,report,Procurement,North Carolina,1.0,approved,2026-03-06,,raw/2026/reports/464-report-north-carolina.md,3f4069cc296d11d303f6277bf9964edfbad0c29ccdb0289156cb75dfe52d1e7e,,internal
NRG-RBK-GOLD-0465,Finance Runbook — Illinois #465,runbook,Finance,Illinois,1.0,approved,2026-04-07,,raw/2026/runbooks/465-runbook-illinois.md,84cd9949bf46e977c70300e702c60c83f26d992fc339f697a9395d72559411c0,,internal
NRG-MAN-GOLD-0466,HR Manual — Washington #466,manual,HR,Washington,1.0,approved,2026-05-08,,raw/2026/manuals/466-manual-washington.md,ef3fb128d595352e54bb6b88b01628c830ce7ce7368ebc71244ada5a41a1b3f6,,internal
NRG-ANN-GOLD-0467,Information Security Store Announcement — Georgia #467,store_announcement,Information Security,Georgia,1.0,approved,2026-06-09,,raw/2026/announcements/467-store_announcement-georgia.md,f1400a86fa7e56e3b6285a6079e3d2585a673439bd164dc6f508305798e7e4a8,,internal
NRG-POL-GOLD-0468,Data Engineering Policy — Arizona #468,policy,Data Engineering,Arizona,1.0,approved,2026-01-10,,raw/2026/policies/468-policy-arizona.md,7cd3c4ccedf4d83e06b1428b79b3a55286aa1f575410cacf503482953f5b5c8f,,internal
NRG-SOP-GOLD-0469,Cloud Operations Procedure — Colorado #469,procedure,Cloud Operations,Colorado,1.0,approved,2026-02-11,,raw/2026/procedures/469-procedure-colorado.md,15218a8e96a5cf65c10af3efbad11e897dbb51e1a32eb0f4ea48e67574d5cf97,,internal
NRG-RPT-GOLD-0470,Customer Experience Report — California #470,report,Customer Experience,California,1.0,approved,2026-03-12,,raw/2026/reports/470-report-california.md,f3febefa43cb3e4b4862f3d0c934c6d88e982e7f7c5256846c1b35542c68954f,,internal
NRG-RBK-GOLD-0471,Legal Runbook — Texas #471,runbook,Legal,Texas,1.0,approved,2026-04-13,,raw/2026/runbooks/471-runbook-texas.md,ecf79819fc35821767baeca79b933248d13741f6f33afec93cb3c5e0fd0e8789,,internal
NRG-MAN-GOLD-0472,Merchandising Manual — New York #472,manual,Merchandising,New York,1.0,approved,2026-05-14,,raw/2026/manuals/472-manual-new-york.md,a5abfc2e7055445c3fbed7be8eba42ddc34def891ba47f56f381ca915ca9b2bd,,internal
NRG-ANN-GOLD-0473,Marketing Store Announcement — Florida #473,store_announcement,Marketing,Florida,1.0,approved,2026-06-15,,raw/2026/announcements/473-store_announcement-florida.md,cbe8365c454c46febb625fad7006de307f61669c83f17bc39691c65b4c0b0ca8,,internal
NRG-POL-GOLD-0474,Store Operations Policy — North Carolina #474,policy,Store Operations,North Carolina,1.0,approved,2026-01-16,,raw/2026/policies/474-policy-north-carolina.md,10bac83362db06427dd4ce751c8aab4ef43fb0dfc5705bc957f0eaaa0309697a,,internal
NRG-SOP-GOLD-0475,Compliance Procedure — Illinois #475,procedure,Compliance,Illinois,1.0,approved,2026-02-17,,raw/2026/procedures/475-procedure-illinois.md,ee1c0ad0d950b3687f30f24608a5ad171b4f5fa99983e919ab5bfabbd766dffa,,internal
NRG-RPT-GOLD-0476,Sales Report — Washington #476,report,Sales,Washington,1.0,approved,2026-03-18,,raw/2026/reports/476-report-washington.md,f38dc825e6cd1e83c8f5378dc224daf6d6ad1db0d958d6049ec0293a3d5ae4f5,,internal
NRG-RBK-GOLD-0477,Supply Chain Runbook — Georgia #477,runbook,Supply Chain,Georgia,1.0,approved,2026-04-19,,raw/2026/runbooks/477-runbook-georgia.md,e5f550856f1a80b34a123a7c41a1ce3595a28d4790efa7c86581763a7042575f,,internal
NRG-MAN-GOLD-0478,Procurement Manual — Arizona #478,manual,Procurement,Arizona,1.0,approved,2026-05-20,,raw/2026/manuals/478-manual-arizona.md,6cc0c3dd0553ed3ecc91e4096861c50ff3fb566a0b41a251ffbd8cf43c6e6da4,,internal
NRG-ANN-GOLD-0479,Finance Store Announcement — Colorado #479,store_announcement,Finance,Colorado,1.0,approved,2026-06-21,,raw/2026/announcements/479-store_announcement-colorado.md,db816f619907890cb973cd7c949def87346b6c35bac58405795238ae7f38778b,,internal
NRG-POL-GOLD-0480,HR Policy — California #480,policy,HR,California,1.0,approved,2026-01-22,,raw/2026/policies/480-policy-california.md,66b01ebea02fb37438a826a5429afb81ca71e419101d68beffed6ac1bd19f230,,internal
NRG-SOP-GOLD-0481,Information Security Procedure — Texas #481,procedure,Information Security,Texas,1.0,approved,2026-02-23,,raw/2026/procedures/481-procedure-texas.md,84407688a6e08a5c9e6d725d64727f75fdef24590752c7bd5f2f3ef61410584f,,internal
NRG-RPT-GOLD-0482,Data Engineering Report — New York #482,report,Data Engineering,New York,1.0,approved,2026-03-24,,raw/2026/reports/482-report-new-york.md,96e10b18f8dc65f148ead14755eea6a954401f3b5279d21286abef10d7a33342,,internal
NRG-RBK-GOLD-0483,Cloud Operations Runbook — Florida #483,runbook,Cloud Operations,Florida,1.0,approved,2026-04-25,,raw/2026/runbooks/483-runbook-florida.md,3c1f4e6828da3a1ae29f14350e1dadd4221922f5a9237399a063ecebd0ce2606,,internal
NRG-MAN-GOLD-0484,Customer Experience Manual — North Carolina #484,manual,Customer Experience,North Carolina,1.0,approved,2026-05-26,,raw/2026/manuals/484-manual-north-carolina.md,49f384b77dd6d94bc275518eaa7864136128f515b366b2c3b6cd3184101fea1c,,internal
NRG-ANN-GOLD-0485,Legal Store Announcement — Illinois #485,store_announcement,Legal,Illinois,1.0,approved,2026-06-27,,raw/2026/announcements/485-store_announcement-illinois.md,54dc873b1cdd7e7f2cbbafc8915e8e0bfce037f8ce5e0f9dd1b4689e9ce4ce09,,internal
NRG-POL-GOLD-0486,Merchandising Policy — Washington #486,policy,Merchandising,Washington,1.0,approved,2026-01-01,,raw/2026/policies/486-policy-washington.md,e6ecb7642bc27654829f1a52653730a53f208e5cc9aa8b23bc1e366ed20a0f9c,,internal
NRG-SOP-GOLD-0487,Marketing Procedure — Georgia #487,procedure,Marketing,Georgia,1.0,approved,2026-02-02,,raw/2026/procedures/487-procedure-georgia.md,127a1e2dd1233545e8c49e007ae4c9e585139d3b69a01f23d701df05964b3510,,internal
NRG-RPT-GOLD-0488,Store Operations Report — Arizona #488,report,Store Operations,Arizona,1.0,approved,2026-03-03,,raw/2026/reports/488-report-arizona.md,f57d1cd119e8a8a114ae40fd1098ee05f4303910e30aaeab4a194c1e394bddf7,,internal
NRG-RBK-GOLD-0489,Compliance Runbook — Colorado #489,runbook,Compliance,Colorado,1.0,approved,2026-04-04,,raw/2026/runbooks/489-runbook-colorado.md,bda1a1ce8842563740670f66bf1814150b8926adea48f2ffbeec495a1edec886,,internal
NRG-MAN-GOLD-0490,Sales Manual — California #490,manual,Sales,California,1.0,approved,2026-05-05,,raw/2026/manuals/490-manual-california.md,d084e96b3349de5ef53ccb34ebcdd1e66b437f05e8de712e69b39c592a4a43f3,,internal
NRG-ANN-GOLD-0491,Supply Chain Store Announcement — Texas #491,store_announcement,Supply Chain,Texas,1.0,approved,2026-06-06,,raw/2026/announcements/491-store_announcement-texas.md,ffc3bb57ada5b79ef12f3993520350bb9683104c2f2275b9ee658f571940950b,,internal
